NAME,TERM,ID,mean,sd,0.025quant,0.5quant,0.975quant,mode,kld,TYPE,RESPONSE,REGION,year
TS.1.CKUCF,Year,4,-0.1591194,0.1733354,-0.4998903,-0.1590408,0.1808819,-0.1588691,1.68E-13,Time Series,1daymax,CKUCF,1984
TS.1.CKUCF,Year,5,-0.6687465,0.1732899,-1.009112,-0.6687762,-0.328551,-0.6688212,1.71E-13,Time Series,1daymax,CKUCF,1985
TS.1.CKUCF,Year,6,0.3926008,0.1733419,0.05183336,0.3926736,0.7326298,0.3928327,1.67E-13,Time Series,1daymax,CKUCF,1986
TS.1.CKUCF,Year,7,-0.423984,0.1732873,-0.7643906,-0.4239979,-0.08383504,-0.4240116,1.71E-13,Time Series,1daymax,CKUCF,1987
TS.1.CKUCF,Year,8,-0.8685442,0.1732952,-1.20901,-0.8685434,-0.5284183,-0.8685283,1.70E-13,Time Series,1daymax,CKUCF,1988
TS.1.CKUCF,Year,9,-0.7179805,0.1733188,-1.058638,-0.7179298,-0.3779388,-0.7178148,1.70E-13,Time Series,1daymax,CKUCF,1989
TS.1.CKUCF,Year,10,-0.3786612,0.1733204,-0.7189991,-0.3787203,-0.03832825,-0.3788219,1.69E-13,Time Series,1daymax,CKUCF,1990
TS.1.CKUCF,Year,11,0.9041153,0.1737819,0.5621128,0.9043161,1.244669,0.9047285,1.42E-13,Time Series,1daymax,CKUCF,1991
TS.1.CKUCF,Year,12,-1.078989,0.1732989,-1.419312,-1.079039,-0.7387228,-1.079124,1.70E-13,Time Series,1daymax,CKUCF,1992
TS.1.CKUCF,Year,13,-0.3921136,0.1733027,-0.7324321,-0.3921676,-0.05182947,-0.3922607,1.69E-13,Time Series,1daymax,CKUCF,1993
TS.1.CKUCF,Year,14,-0.9356945,0.1732917,-1.27604,-0.9357321,-0.5954747,-0.9357926,1.71E-13,Time Series,1daymax,CKUCF,1994
TS.1.CKUCF,Year,15,0.09745732,0.1733336,-0.2432969,0.09753129,0.4374672,0.09769308,1.68E-13,Time Series,1daymax,CKUCF,1995
TS.1.CKUCF,Year,16,1.921073,0.174524,1.577044,1.921473,2.262559,1.92229,1.13E-13,Time Series,1daymax,CKUCF,1996
TS.1.CKUCF,Year,17,1.172165,0.1734529,0.8318256,1.172018,1.512986,1.171741,1.57E-13,Time Series,1daymax,CKUCF,1997
TS.1.CKUCF,Year,18,0.1434568,0.1732884,-0.1969093,0.1434284,0.4836461,0.1433864,1.71E-13,Time Series,1daymax,CKUCF,1998
TS.1.CKUCF,Year,19,0.5741826,0.173341,0.2339059,0.5740886,0.9146448,0.5739146,1.67E-13,Time Series,1daymax,CKUCF,1999
TS.1.CKUCF,Year,20,-0.6383465,0.1733094,-0.978984,-0.6382961,-0.2983221,-0.6381811,1.70E-13,Time Series,1daymax,CKUCF,2000
TS.1.CKUCF,Year,21,-1.337396,0.1733056,-1.677992,-1.337357,-0.9973482,-1.337266,1.68E-13,Time Series,1daymax,CKUCF,2001
TS.1.CKUCF,Year,22,0.06744296,0.1733037,-0.2729107,0.06740033,0.4076999,0.06733101,1.70E-13,Time Series,1daymax,CKUCF,2002
TS.1.CKUCF,Year,23,-0.3958121,0.173382,-0.7367726,-0.3957,-0.05580691,-0.3954617,1.65E-13,Time Series,1daymax,CKUCF,2003
TS.1.CKUCF,Year,24,-1.07055,0.1732854,-1.410965,-1.07056,-0.7304155,-1.070565,1.74E-13,Time Series,1daymax,CKUCF,2004
TS.1.CKUCF,Year,25,-0.9803339,0.173301,-1.320777,-0.9803442,-0.6401666,-0.9803488,1.70E-13,Time Series,1daymax,CKUCF,2005
TS.1.CKUCF,Year,26,0.7467183,0.1739853,0.4058091,0.7464123,1.088988,0.745815,1.32E-13,Time Series,1daymax,CKUCF,2006
TS.1.CKUCF,Year,27,0.2481081,0.1732931,-0.09230775,0.2480934,0.5882704,0.2480786,1.71E-13,Time Series,1daymax,CKUCF,2007
TS.1.CKUCF,Year,28,0.5737614,0.1734423,0.2334649,0.573607,0.9145793,0.5733137,1.61E-13,Time Series,1daymax,CKUCF,2008
TS.1.CKUCF,Year,29,-0.2739157,0.1735389,-0.6152942,-0.2737655,0.066295,-0.2734529,1.55E-13,Time Series,1daymax,CKUCF,2009
TS.1.CKUCF,Year,30,-0.4717938,0.1733558,-0.8120605,-0.4719009,-0.1312673,-0.4720998,1.66E-13,Time Series,1daymax,CKUCF,2010
TS.1.CKUCF,Year,31,0.7911599,0.173294,0.4506361,0.7911819,1.131229,0.7912409,1.70E-13,Time Series,1daymax,CKUCF,2011
TS.1.CKUCF,Year,32,0.2081355,0.1733838,-0.132193,0.2080309,0.5487117,0.2078389,1.65E-13,Time Series,1daymax,CKUCF,2012
TS.1.CKUCF,Year,33,0.178312,0.1732927,-0.1622168,0.1783364,0.5183718,0.1783997,1.70E-13,Time Series,1daymax,CKUCF,2013
TS.1.CKUCF,Year,34,-0.2391088,0.1733063,-0.5797426,-0.2390575,0.1009073,-0.2389401,1.69E-13,Time Series,1daymax,CKUCF,2014
TS.1.CKUCF,Year,35,-0.6800627,0.1732999,-1.020614,-0.6800355,-0.3399956,-0.6799661,1.71E-13,Time Series,1daymax,CKUCF,2015
TS.1.CKUCF,Year,36,0.6628188,0.1733456,0.3223812,0.6627771,1.003156,0.6627102,1.68E-13,Time Series,1daymax,CKUCF,2016
TS.1.CKUCF,Year,37,0.9136962,0.1733478,0.5734214,0.9135972,1.254186,0.9134147,1.68E-13,Time Series,1daymax,CKUCF,2017
TS.1.CKUCF,Year,38,1.140754,0.1737012,0.8002004,1.140514,1.482302,1.140052,1.47E-13,Time Series,1daymax,CKUCF,2018
TS.1.CKUCF,Year,39,-0.9503572,0.1732874,-1.290836,-0.9503465,-0.6102721,-0.9503106,1.70E-13,Time Series,1daymax,CKUCF,2019
TS.1.CKUCF,Year,40,0.05249465,0.1783953,-0.2980417,0.05251913,0.4025553,0.05258519,1.50E-13,Time Series,1daymax,CKUCF,2020
TS.1.CKCVS,Year,1,-0.4367063,0.148498,-0.7286727,-0.436651,-0.145339,-0.4365286,2.44E-13,Time Series,1daymax,CKCVS,1981
TS.1.CKCVS,Year,2,0.8957039,0.148773,0.6025385,0.8959869,1.187013,0.8965654,2.33E-13,Time Series,1daymax,CKCVS,1982
TS.1.CKCVS,Year,3,1.324682,0.1487416,1.031669,1.324931,1.616021,1.325436,2.23E-13,Time Series,1daymax,CKCVS,1983
TS.1.CKCVS,Year,4,0.5464404,0.14849,0.2546367,0.5464459,0.8379231,0.5464712,2.43E-13,Time Series,1daymax,CKCVS,1984
TS.1.CKCVS,Year,5,-0.7380687,0.1484986,-1.0298,-0.738094,-0.4464895,-0.7381318,2.43E-13,Time Series,1daymax,CKCVS,1985
TS.1.CKCVS,Year,6,2.105326,0.1485629,1.813212,2.105389,2.396802,2.10553,2.41E-13,Time Series,1daymax,CKCVS,1986
TS.1.CKCVS,Year,7,-0.6397139,0.148501,-0.9313118,-0.6397864,-0.3480073,-0.639918,2.44E-13,Time Series,1daymax,CKCVS,1987
TS.1.CKCVS,Year,8,-0.7537543,0.1484869,-1.045531,-0.7537565,-0.4622589,-0.753749,2.42E-13,Time Series,1daymax,CKCVS,1988
TS.1.CKCVS,Year,9,-0.222479,0.1485141,-0.5140461,-0.2225707,0.06930475,-0.222739,2.42E-13,Time Series,1daymax,CKCVS,1989
TS.1.CKCVS,Year,10,-1.002997,0.148495,-1.294913,-1.002957,-0.7115959,-1.002865,2.39E-13,Time Series,1daymax,CKCVS,1990
TS.1.CKCVS,Year,11,-0.8599406,0.1485081,-1.151581,-0.8600034,-0.5682457,-0.8601162,2.45E-13,Time Series,1daymax,CKCVS,1991
TS.1.CKCVS,Year,12,-0.5973796,0.1484967,-0.8890733,-0.5974166,-0.3057744,-0.5974789,2.44E-13,Time Series,1daymax,CKCVS,1992
TS.1.CKCVS,Year,13,0.2352508,0.1484934,-0.05639674,0.2352002,0.526885,0.2351113,2.45E-13,Time Series,1daymax,CKCVS,1993
TS.1.CKCVS,Year,14,-1.185981,0.1485009,-1.477727,-1.186004,-0.8944062,-1.186037,2.42E-13,Time Series,1daymax,CKCVS,1994
TS.1.CKCVS,Year,15,1.020059,0.1485032,0.728074,1.020117,1.311429,1.020245,2.47E-13,Time Series,1daymax,CKCVS,1995
TS.1.CKCVS,Year,16,0.05409885,0.1484958,-0.2377816,0.05412642,0.3455345,0.05419443,2.44E-13,Time Series,1daymax,CKCVS,1996
TS.1.CKCVS,Year,17,2.325617,0.150094,2.031066,2.325488,2.62059,2.325243,2.27E-13,Time Series,1daymax,CKCVS,1997
TS.1.CKCVS,Year,18,0.8201968,0.1485549,0.5280068,0.8202905,1.111575,0.8204891,2.40E-13,Time Series,1daymax,CKCVS,1998
TS.1.CKCVS,Year,19,-0.00993878,0.148495,-0.3016273,-0.00997609,0.2816656,-0.010036,2.44E-13,Time Series,1daymax,CKCVS,1999
TS.1.CKCVS,Year,20,0.1546095,0.1484937,-0.1370407,0.1545598,0.4462427,0.1544735,2.44E-13,Time Series,1daymax,CKCVS,2000
TS.1.CKCVS,Year,21,-0.5755405,0.1485145,-0.8673851,-0.5755384,-0.2840029,-0.5755236,2.43E-13,Time Series,1daymax,CKCVS,2001
TS.1.CKCVS,Year,22,-0.2265113,0.1484984,-0.5184786,-0.2264561,0.06485698,-0.2263343,2.44E-13,Time Series,1daymax,CKCVS,2002
TS.1.CKCVS,Year,23,0.06874526,0.1484889,-0.2229776,0.06872325,0.3602958,0.0686905,2.45E-13,Time Series,1daymax,CKCVS,2003
TS.1.CKCVS,Year,24,0.2941623,0.1485614,0.002703122,0.2940024,0.586214,0.2936952,2.41E-13,Time Series,1daymax,CKCVS,2004
TS.1.CKCVS,Year,25,-0.07161218,0.1486132,-0.3641551,-0.07143676,0.2196668,-0.07107488,2.38E-13,Time Series,1daymax,CKCVS,2005
TS.1.CKCVS,Year,26,1.196763,0.1486246,0.9042976,1.196906,1.488152,1.197205,2.46E-13,Time Series,1daymax,CKCVS,2006
TS.1.CKCVS,Year,27,-0.6665639,0.1484908,-0.9582439,-0.6666015,-0.3749678,-0.6666637,2.43E-13,Time Series,1daymax,CKCVS,2007
TS.1.CKCVS,Year,28,-0.6920586,0.1484919,-0.9839323,-0.6920311,-0.400631,-0.6919648,2.44E-13,Time Series,1daymax,CKCVS,2008
TS.1.CKCVS,Year,29,-0.5174517,0.1485755,-0.8089128,-0.5176204,-0.2253491,-0.5179441,2.38E-13,Time Series,1daymax,CKCVS,2009
TS.1.CKCVS,Year,30,-0.4423291,0.1484905,-0.7340082,-0.4423669,-0.1507339,-0.4424301,2.44E-13,Time Series,1daymax,CKCVS,2010
TS.1.CKCVS,Year,31,0.0856495,0.1485318,-0.2065338,0.08575647,0.3769481,0.08598239,2.42E-13,Time Series,1daymax,CKCVS,2011
TS.1.CKCVS,Year,32,-0.6286581,0.1485023,-0.9206648,-0.6285915,-0.3373116,-0.6284452,2.44E-13,Time Series,1daymax,CKCVS,2012
TS.1.CKCVS,Year,33,-0.0502104,0.1487027,-0.3416535,-0.0504701,0.2423797,-0.05097424,2.31E-13,Time Series,1daymax,CKCVS,2013
TS.1.CKCVS,Year,34,-1.032165,0.1484905,-1.324042,-1.032135,-0.7407457,-1.032063,2.44E-13,Time Series,1daymax,CKCVS,2014
TS.1.CKCVS,Year,35,0.0940985,0.1484943,-0.197547,0.09404675,0.3857385,0.09395693,2.45E-13,Time Series,1daymax,CKCVS,2015
TS.1.CKCVS,Year,36,0.03567577,0.1484955,-0.2561016,0.03566844,0.3272028,0.03566805,2.44E-13,Time Series,1daymax,CKCVS,2016
TS.1.CKCVS,Year,37,1.113966,0.1486551,0.8224678,1.113756,1.406332,1.113353,2.34E-13,Time Series,1daymax,CKCVS,2017
TS.1.CKCVS,Year,38,-0.3198113,0.1484981,-0.6116734,-0.3197913,-0.02835068,-0.3197364,2.45E-13,Time Series,1daymax,CKCVS,2018
TS.1.CKCVS,Year,39,0.5845554,0.1485061,0.292954,0.5844807,0.8762785,0.5843451,2.44E-13,Time Series,1daymax,CKCVS,2019
TS.1.CKCVS,Year,40,-1.128452,0.1484981,-1.420364,-1.128415,-0.8370351,-1.128331,2.44E-13,Time Series,1daymax,CKCVS,2020
TS.1.CKSRS,Year,1,0.01317763,0.1502208,-0.2818904,0.01317122,0.3079957,0.01317066,1.07E-13,Time Series,1daymax,CKSRS,1981
TS.1.CKSRS,Year,2,1.085222,0.1502334,0.7901334,1.085214,1.380068,1.08521,1.01E-13,Time Series,1daymax,CKSRS,1982
TS.1.CKSRS,Year,3,0.853324,0.1505004,0.5576661,0.8533317,1.148657,0.8533627,1.03E-13,Time Series,1daymax,CKSRS,1983
TS.1.CKSRS,Year,4,0.7707716,0.1507453,0.4747087,0.7707517,1.066655,0.7707209,9.89E-14,Time Series,1daymax,CKSRS,1984
TS.1.CKSRS,Year,5,-0.6229387,0.1502106,-0.9179889,-0.6229442,-0.3281429,-0.6229428,1.07E-13,Time Series,1daymax,CKSRS,1985
TS.1.CKSRS,Year,6,1.35704,0.1502314,1.061952,1.357034,1.65188,1.357033,1.01E-13,Time Series,1daymax,CKSRS,1986
TS.1.CKSRS,Year,7,-1.217036,0.1503242,-1.51229,-1.217049,-0.9219987,-1.217063,1.01E-13,Time Series,1daymax,CKSRS,1987
TS.1.CKSRS,Year,8,-1.171124,0.15027,-1.466281,-1.171133,-0.8762021,-1.17114,1.11E-13,Time Series,1daymax,CKSRS,1988
TS.1.CKSRS,Year,9,-0.7384731,0.1502088,-1.033519,-0.738479,-0.4436799,-0.7384783,1.05E-13,Time Series,1daymax,CKSRS,1989
TS.1.CKSRS,Year,10,-1.125104,0.1502078,-1.420148,-1.12511,-0.8303134,-1.125109,1.06E-13,Time Series,1daymax,CKSRS,1990
TS.1.CKSRS,Year,11,-0.6895684,0.1507934,-0.9857199,-0.6895905,-0.3935857,-0.6896259,1.03E-13,Time Series,1daymax,CKSRS,1991
TS.1.CKSRS,Year,12,-1.427879,0.1502055,-1.72292,-1.427885,-1.133094,-1.427883,1.08E-13,Time Series,1daymax,CKSRS,1992
TS.1.CKSRS,Year,13,0.07044153,0.1502113,-0.2246191,0.07043918,0.3652309,0.07044764,1.07E-13,Time Series,1daymax,CKSRS,1993
TS.1.CKSRS,Year,14,-1.278756,0.1502598,-1.573889,-1.278767,-0.9838511,-1.278776,1.01E-13,Time Series,1daymax,CKSRS,1994
TS.1.CKSRS,Year,15,0.2407265,0.1503574,-0.05459514,0.2407147,0.5358267,0.2407021,1.06E-13,Time Series,1daymax,CKSRS,1995
TS.1.CKSRS,Year,16,1.420353,0.1502079,1.125296,1.420352,1.715133,1.420362,1.18E-13,Time Series,1daymax,CKSRS,1996
TS.1.CKSRS,Year,17,1.698716,0.1502071,1.403664,1.698714,1.993498,1.698722,1.08E-13,Time Series,1daymax,CKSRS,1997
TS.1.CKSRS,Year,18,-0.1446656,0.151434,-0.4420692,-0.1446913,0.1525848,-0.1447366,9.58E-14,Time Series,1daymax,CKSRS,1998
TS.1.CKSRS,Year,19,0.6412444,0.150342,0.3459097,0.6412481,0.9362758,0.6412698,1.07E-13,Time Series,1daymax,CKSRS,1999
TS.1.CKSRS,Year,20,-0.8121439,0.1502058,-1.107188,-0.8121481,-0.5173607,-0.8121439,1.05E-13,Time Series,1daymax,CKSRS,2000
TS.1.CKSRS,Year,21,-1.235954,0.1502351,-1.531045,-1.235962,-0.941103,-1.235966,1.06E-13,Time Series,1daymax,CKSRS,2001
TS.1.CKSRS,Year,22,-0.3304448,0.1502657,-0.6255887,-0.3304556,-0.03552745,-0.3304656,1.07E-13,Time Series,1daymax,CKSRS,2002
TS.1.CKSRS,Year,23,0.7534745,0.1509371,0.4569481,0.7534856,1.049658,0.7535252,9.75E-14,Time Series,1daymax,CKSRS,2003
TS.1.CKSRS,Year,24,-0.9340113,0.1502117,-1.229061,-0.9340177,-0.6392111,-0.9340181,1.09E-13,Time Series,1daymax,CKSRS,2004
TS.1.CKSRS,Year,25,-0.4412842,0.1505122,-0.7369607,-0.4412781,-0.1459238,-0.4412509,1.04E-13,Time Series,1daymax,CKSRS,2005
TS.1.CKSRS,Year,26,1.128821,0.1506106,0.8329375,1.128832,1.424362,1.12887,1.05E-13,Time Series,1daymax,CKSRS,2006
TS.1.CKSRS,Year,27,-0.9708544,0.1502635,-1.266001,-0.9708626,-0.6759478,-0.9708671,1.04E-13,Time Series,1daymax,CKSRS,2007
TS.1.CKSRS,Year,28,0.7588161,0.151908,0.4603779,0.7588283,1.056908,0.758874,8.78E-14,Time Series,1daymax,CKSRS,2008
TS.1.CKSRS,Year,29,0.5357762,0.1502076,0.2407285,0.5357718,0.8305632,0.5357759,1.07E-13,Time Series,1daymax,CKSRS,2009
TS.1.CKSRS,Year,30,1.089031,0.1503893,0.7936076,1.089033,1.38416,1.089051,1.06E-13,Time Series,1daymax,CKSRS,2010
TS.1.CKSRS,Year,31,0.6116427,0.1506091,0.3158392,0.6116258,0.9072506,0.6116022,1.02E-13,Time Series,1daymax,CKSRS,2011
TS.1.CKSRS,Year,32,0.485451,0.1504641,0.1898615,0.4854598,0.7807095,0.4854928,1.06E-13,Time Series,1daymax,CKSRS,2012
TS.1.CKSRS,Year,33,-0.3802049,0.1511165,-0.6770911,-0.3801914,-0.08367414,-0.3801463,9.84E-14,Time Series,1daymax,CKSRS,2013
TS.1.CKSRS,Year,34,0.1177255,0.1502109,-0.1773328,0.1177225,0.4125155,0.1177294,1.07E-13,Time Series,1daymax,CKSRS,2014
TS.1.CKSRS,Year,35,-1.184194,0.1505054,-1.479798,-1.184209,-0.8887943,-1.184229,1.00E-13,Time Series,1daymax,CKSRS,2015
TS.1.CKSRS,Year,36,-0.3608705,0.1503638,-0.6562507,-0.360866,-0.06579858,-0.3608424,1.06E-13,Time Series,1daymax,CKSRS,2016
TS.1.CKSRS,Year,37,1.415391,0.1502106,1.12033,1.415389,1.710178,1.415398,9.84E-14,Time Series,1daymax,CKSRS,2017
TS.1.CKSRS,Year,38,0.03354153,0.1502056,-0.2614991,0.03353606,0.3283275,0.03353768,1.07E-13,Time Series,1daymax,CKSRS,2018
TS.1.CKSRS,Year,39,0.07906098,0.1502078,-0.2159904,0.07905772,0.3738456,0.07906388,1.07E-13,Time Series,1daymax,CKSRS,2019
TS.1.CKSRS,Year,40,-0.09424165,0.1504181,-0.3896733,-0.0942569,0.2009865,-0.09427686,1.05E-13,Time Series,1daymax,CKSRS,2020
TS.1.CKCVF,Year,1,-0.4673867,0.1389535,-0.7408667,-0.4672311,-0.1950369,-0.466907,1.78E-13,Time Series,1daymax,CKCVF,1981
TS.1.CKCVF,Year,2,0.8623816,0.1389308,0.5896757,0.8622867,1.135338,0.8621056,1.78E-13,Time Series,1daymax,CKCVF,1982
TS.1.CKCVF,Year,3,1.530013,0.1389915,1.25742,1.529839,1.803294,1.529501,1.84E-13,Time Series,1daymax,CKCVF,1983
TS.1.CKCVF,Year,4,0.4595872,0.139211,0.1851419,0.4599023,0.7320228,0.4605465,1.73E-13,Time Series,1daymax,CKCVF,1984
TS.1.CKCVF,Year,5,-0.5816695,0.1389341,-0.8542941,-0.581794,-0.3086274,-0.582031,1.75E-13,Time Series,1daymax,CKCVF,1985
TS.1.CKCVF,Year,6,1.587944,0.1392242,1.315092,1.587703,1.861852,1.587225,1.78E-13,Time Series,1daymax,CKCVF,1986
TS.1.CKCVF,Year,7,-0.5184574,0.1388974,-0.7915103,-0.5184107,-0.2459325,-0.5183035,1.78E-13,Time Series,1daymax,CKCVF,1987
TS.1.CKCVF,Year,8,-0.5780427,0.1389633,-0.8514013,-0.5779351,-0.3055473,-0.5777047,1.78E-13,Time Series,1daymax,CKCVF,1988
TS.1.CKCVF,Year,9,-0.5211602,0.1389078,-0.7940615,-0.5211731,-0.2484608,-0.5211891,1.79E-13,Time Series,1daymax,CKCVF,1989
TS.1.CKCVF,Year,10,-0.782209,0.1389269,-1.055062,-0.7822505,-0.5093954,-0.7823197,1.74E-13,Time Series,1daymax,CKCVF,1990
TS.1.CKCVF,Year,11,-0.5787432,0.1389507,-0.8517063,-0.5787629,-0.3059395,-0.5787872,1.75E-13,Time Series,1daymax,CKCVF,1991
TS.1.CKCVF,Year,12,-0.5193628,0.1389016,-0.7921229,-0.5194193,-0.2465609,-0.5195199,1.78E-13,Time Series,1daymax,CKCVF,1992
TS.1.CKCVF,Year,13,0.3562523,0.1390095,0.08348635,0.356125,0.6294493,0.355881,1.76E-13,Time Series,1daymax,CKCVF,1993
TS.1.CKCVF,Year,14,-0.8151637,0.1389611,-1.088246,-0.8151495,-0.5424277,-0.8151054,1.78E-13,Time Series,1daymax,CKCVF,1994
TS.1.CKCVF,Year,15,1.365714,0.1393597,1.091428,1.365872,1.638861,1.366204,1.63E-13,Time Series,1daymax,CKCVF,1995
TS.1.CKCVF,Year,16,0.06959474,0.1389775,-0.2040143,0.06977883,0.3419165,0.0701605,1.77E-13,Time Series,1daymax,CKCVF,1996
TS.1.CKCVF,Year,17,2.248928,0.1396491,1.974727,2.248863,2.523215,2.248747,1.71E-13,Time Series,1daymax,CKCVF,1997
TS.1.CKCVF,Year,18,1.055771,0.1389702,0.7830354,1.05566,1.328848,1.05545,1.78E-13,Time Series,1daymax,CKCVF,1998
TS.1.CKCVF,Year,19,-0.06640938,0.138931,-0.3397052,-0.06630234,0.2060231,-0.06607647,1.77E-13,Time Series,1daymax,CKCVF,1999
TS.1.CKCVF,Year,20,0.04280522,0.1389117,-0.230336,0.04287193,0.3153048,0.04301604,1.77E-13,Time Series,1daymax,CKCVF,2000
TS.1.CKCVF,Year,21,-0.3328406,0.1390043,-0.6060147,-0.3328243,-0.0600255,-0.3327771,1.73E-13,Time Series,1daymax,CKCVF,2001
TS.1.CKCVF,Year,22,-0.3680591,0.1389147,-0.6413236,-0.367952,-0.09565899,-0.367726,1.77E-13,Time Series,1daymax,CKCVF,2002
TS.1.CKCVF,Year,23,-0.1472666,0.1389544,-0.4198338,-0.1474241,0.1258965,-0.1477316,1.81E-13,Time Series,1daymax,CKCVF,2003
TS.1.CKCVF,Year,24,-0.05355726,0.1389909,-0.3261906,-0.05371672,0.2196824,-0.0540285,1.80E-13,Time Series,1daymax,CKCVF,2004
TS.1.CKCVF,Year,25,0.06681537,0.1389783,-0.2065298,0.06690796,0.3393795,0.06710728,1.76E-13,Time Series,1daymax,CKCVF,2005
TS.1.CKCVF,Year,26,0.8796778,0.1390517,0.6066605,0.8796072,1.152808,0.879473,1.72E-13,Time Series,1daymax,CKCVF,2006
TS.1.CKCVF,Year,27,-0.6145606,0.1388843,-0.8874866,-0.6145487,-0.3419707,-0.6145119,1.79E-13,Time Series,1daymax,CKCVF,2007
TS.1.CKCVF,Year,28,-0.555262,0.1389036,-0.8280007,-0.5553272,-0.2824338,-0.5554453,1.77E-13,Time Series,1daymax,CKCVF,2008
TS.1.CKCVF,Year,29,-0.5733532,0.1388951,-0.8460444,-0.573429,-0.3005145,-0.5735691,1.78E-13,Time Series,1daymax,CKCVF,2009
TS.1.CKCVF,Year,30,-0.3718754,0.1388995,-0.6449939,-0.3718076,-0.09940156,-0.3716588,1.79E-13,Time Series,1daymax,CKCVF,2010
TS.1.CKCVF,Year,31,0.1493466,0.1390428,-0.1245439,0.149584,0.4216562,0.1500734,1.77E-13,Time Series,1daymax,CKCVF,2011
TS.1.CKCVF,Year,32,-0.5922816,0.1388832,-0.8651783,-0.5922791,-0.3196697,-0.5922619,1.79E-13,Time Series,1daymax,CKCVF,2012
TS.1.CKCVF,Year,33,-0.2991671,0.1390031,-0.5718838,-0.2993069,-0.02595167,-0.2995772,1.76E-13,Time Series,1daymax,CKCVF,2013
TS.1.CKCVF,Year,34,-0.7966416,0.13891,-1.069419,-0.7966977,-0.5238238,-0.7967962,1.77E-13,Time Series,1daymax,CKCVF,2014
TS.1.CKCVF,Year,35,-0.3051711,0.1389707,-0.5778195,-0.3053121,-0.03201854,-0.3055865,1.80E-13,Time Series,1daymax,CKCVF,2015
TS.1.CKCVF,Year,36,-0.2435061,0.1389323,-0.5166352,-0.2434577,0.02908183,-0.2433506,1.77E-13,Time Series,1daymax,CKCVF,2016
TS.1.CKCVF,Year,37,0.9934292,0.1390186,0.7201021,0.9934877,1.266162,0.993618,1.74E-13,Time Series,1daymax,CKCVF,2017
TS.1.CKCVF,Year,38,-0.4065115,0.1389132,-0.6797287,-0.4064195,-0.1340746,-0.4062236,1.78E-13,Time Series,1daymax,CKCVF,2018
TS.1.CKCVF,Year,39,0.3177396,0.138951,0.0448685,0.3176873,0.5906259,0.3175923,1.76E-13,Time Series,1daymax,CKCVF,2019
TS.1.CKCVF,Year,40,-0.8057056,0.1389067,-1.07862,-0.8057125,-0.5330216,-0.8057116,1.77E-13,Time Series,1daymax,CKCVF,2020
TS.1.CKSRF,Year,1,0.1301259,0.1909661,-0.2449904,0.1301213,0.5049491,0.1301287,1.17E-06,Time Series,1daymax,CKSRF,1981
TS.1.CKSRF,Year,2,0.6458933,0.1909699,0.2707652,0.6458903,1.020718,0.6459009,1.17E-06,Time Series,1daymax,CKSRF,1982
TS.1.CKSRF,Year,3,-0.0292955,0.1909957,-0.4044833,-0.02929472,0.3455694,-0.02927525,1.18E-06,Time Series,1daymax,CKSRF,1983
TS.1.CKSRF,Year,4,0.862133,0.1909679,0.4870154,0.8621277,1.236963,0.8621346,1.17E-06,Time Series,1daymax,CKSRF,1984
TS.1.CKSRF,Year,5,-0.4571379,0.1909657,-0.8322507,-0.4571435,-0.08231274,-0.4571387,1.17E-06,Time Series,1daymax,CKSRF,1985
TS.1.CKSRF,Year,6,0.6680171,0.1909896,0.2928422,0.6680174,1.042871,0.668035,1.19E-06,Time Series,1daymax,CKSRF,1986
TS.1.CKSRF,Year,7,-1.029324,0.1909691,-1.404438,-1.029332,-0.654486,-1.029332,1.17E-06,Time Series,1daymax,CKSRF,1987
TS.1.CKSRF,Year,8,-1.144744,0.1909686,-1.519858,-1.144752,-0.7699075,-1.144751,1.17E-06,Time Series,1daymax,CKSRF,1988
TS.1.CKSRF,Year,9,-0.4969542,0.1909683,-0.8720675,-0.4969616,-0.1221186,-0.4969606,1.17E-06,Time Series,1daymax,CKSRF,1989
TS.1.CKSRF,Year,10,-0.5862163,0.1909815,-0.9613478,-0.5862264,-0.2113457,-0.5862308,1.18E-06,Time Series,1daymax,CKSRF,1990
TS.1.CKSRF,Year,11,-0.5746177,0.1909674,-0.9497302,-0.5746246,-0.1997852,-0.574623,1.17E-06,Time Series,1daymax,CKSRF,1991
TS.1.CKSRF,Year,12,-1.547068,0.1909663,-1.92218,-1.547075,-1.172239,-1.547072,1.17E-06,Time Series,1daymax,CKSRF,1992
TS.1.CKSRF,Year,13,0.2277898,0.1909659,-0.1473222,0.2277838,0.6026172,0.2277883,1.17E-06,Time Series,1daymax,CKSRF,1993
TS.1.CKSRF,Year,14,-1.238404,0.190966,-1.613515,-1.23841,-0.8635758,-1.238407,1.17E-06,Time Series,1daymax,CKSRF,1994
TS.1.CKSRF,Year,15,-0.1014048,0.1909734,-0.4765417,-0.1014069,0.2734248,-0.1013945,1.18E-06,Time Series,1daymax,CKSRF,1995
TS.1.CKSRF,Year,16,1.743164,0.1909705,1.368037,1.74316,2.117992,1.743168,1.18E-06,Time Series,1daymax,CKSRF,1996
TS.1.CKSRF,Year,17,1.676275,0.19097,1.301147,1.676272,2.0511,1.676283,1.17E-06,Time Series,1daymax,CKSRF,1997
TS.1.CKSRF,Year,18,-0.1138909,0.1909781,-0.4890387,-0.1138923,0.2609465,-0.1138778,1.17E-06,Time Series,1daymax,CKSRF,1998
TS.1.CKSRF,Year,19,0.2140998,0.1909667,-0.1610183,0.2140955,0.5889237,0.2141038,1.17E-06,Time Series,1daymax,CKSRF,1999
