Monthly Aragonite Saturation at 150 m: NH25 (44.7N 124.7W)
"Time","data","error","SElo","SEup","lat","lon","depth","order"
2006-05-15T00:00:00-00:00,    0.7626,    0.0000,    0.7626,    0.7626,   44.7000,  124.7000,  150.0000, 1
2006-06-15T00:00:00-00:00,    0.6598,    0.0000,    0.6598,    0.6598,   44.7000,  124.7000,  150.0000, 1
2006-07-15T00:00:00-00:00,    0.6420,    0.0000,    0.6420,    0.6420,   44.7000,  124.7000,  150.0000, 1
2006-08-15T00:00:00-00:00,    0.7254,    0.0000,    0.7254,    0.7254,   44.7000,  124.7000,  150.0000, 1
2006-09-15T00:00:00-00:00,    0.6721,    0.0000,    0.6721,    0.6721,   44.7000,  124.7000,  150.0000, 1
2006-10-15T00:00:00-00:00,    0.6608,    0.0000,    0.6608,    0.6608,   44.7000,  124.7000,  150.0000, 1
2006-11-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2006-12-15T00:00:00-00:00,    0.7331,    0.0000,    0.7331,    0.7331,   44.7000,  124.7000,  150.0000, 1
2007-01-15T00:00:00-00:00,    0.8003,    0.0000,    0.8003,    0.8003,   44.7000,  124.7000,  150.0000, 1
2007-02-15T00:00:00-00:00,    0.7584,    0.0000,    0.7584,    0.7584,   44.7000,  124.7000,  150.0000, 1
2007-03-15T00:00:00-00:00,    0.6642,    0.0000,    0.6642,    0.6642,   44.7000,  124.7000,  150.0000, 1
2007-04-15T00:00:00-00:00,    0.6467,    0.0000,    0.6467,    0.6467,   44.7000,  124.7000,  150.0000, 1
2007-05-15T00:00:00-00:00,    0.7258,    0.0000,    0.7258,    0.7258,   44.7000,  124.7000,  150.0000, 1
2007-06-15T00:00:00-00:00,    0.6432,    0.0000,    0.6432,    0.6432,   44.7000,  124.7000,  150.0000, 1
2007-07-15T00:00:00-00:00,    0.6810,    0.0000,    0.6810,    0.6810,   44.7000,  124.7000,  150.0000, 1
2007-08-15T00:00:00-00:00,    0.6104,    0.0000,    0.6104,    0.6104,   44.7000,  124.7000,  150.0000, 1
2007-09-15T00:00:00-00:00,    0.6578,    0.0000,    0.6578,    0.6578,   44.7000,  124.7000,  150.0000, 1
2007-10-15T00:00:00-00:00,    0.7508,    0.0000,    0.7508,    0.7508,   44.7000,  124.7000,  150.0000, 1
2007-11-15T00:00:00-00:00,    0.7450,    0.0000,    0.7450,    0.7450,   44.7000,  124.7000,  150.0000, 1
2007-12-15T00:00:00-00:00,    0.8255,    0.0000,    0.8255,    0.8255,   44.7000,  124.7000,  150.0000, 1
2008-01-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2008-02-15T00:00:00-00:00,    0.8388,    0.0000,    0.8388,    0.8388,   44.7000,  124.7000,  150.0000, 1
