Monthly Sea Level: San Francisco CA (37.8N 122.5W)
"Time","data","error","SElo","SEup","lat","lon","depth","order"
1904-02-15T00:00:00-00:00, 2594.0345,    0.0000, 2594.0345, 2594.0345,   37.8000,  122.5000,       NaN, 2
1904-03-15T00:00:00-00:00, 2652.1935,    0.0000, 2652.1935, 2652.1935,   37.8000,  122.5000,       NaN, 2
1904-04-15T00:00:00-00:00, 2595.6000,    0.0000, 2595.6000, 2595.6000,   37.8000,  122.5000,       NaN, 2
1904-05-15T00:00:00-00:00, 2608.4839,    0.0000, 2608.4839, 2608.4839,   37.8000,  122.5000,       NaN, 2
1904-06-15T00:00:00-00:00, 2626.9000,    0.0000, 2626.9000, 2626.9000,   37.8000,  122.5000,       NaN, 2
1904-07-15T00:00:00-00:00, 2649.6129,    0.0000, 2649.6129, 2649.6129,   37.8000,  122.5000,       NaN, 2
1904-08-15T00:00:00-00:00, 2649.8710,    0.0000, 2649.8710, 2649.8710,   37.8000,  122.5000,       NaN, 2
1904-09-15T00:00:00-00:00, 2725.8333,    0.0000, 2725.8333, 2725.8333,   37.8000,  122.5000,       NaN, 2
1904-10-15T00:00:00-00:00, 2665.5484,    0.0000, 2665.5484, 2665.5484,   37.8000,  122.5000,       NaN, 2
1904-11-15T00:00:00-00:00, 2656.2667,    0.0000, 2656.2667, 2656.2667,   37.8000,  122.5000,       NaN, 2
1904-12-15T00:00:00-00:00, 2638.1613,    0.0000, 2638.1613, 2638.1613,   37.8000,  122.5000,       NaN, 2
1905-01-15T00:00:00-00:00, 2679.4839,    0.0000, 2679.4839, 2679.4839,   37.8000,  122.5000,       NaN, 2
1905-02-15T00:00:00-00:00, 2778.5000,    0.0000, 2778.5000, 2778.5000,   37.8000,  122.5000,       NaN, 2
1905-03-15T00:00:00-00:00, 2702.0323,    0.0000, 2702.0323, 2702.0323,   37.8000,  122.5000,       NaN, 2
1905-04-15T00:00:00-00:00, 2627.4667,    0.0000, 2627.4667, 2627.4667,   37.8000,  122.5000,       NaN, 2
1905-05-15T00:00:00-00:00, 2591.9032,    0.0000, 2591.9032, 2591.9032,   37.8000,  122.5000,       NaN, 2
1905-06-15T00:00:00-00:00, 2564.7000,    0.0000, 2564.7000, 2564.7000,   37.8000,  122.5000,       NaN, 2
1905-07-15T00:00:00-00:00, 2641.7742,    0.0000, 2641.7742, 2641.7742,   37.8000,  122.5000,       NaN, 2
1905-08-15T00:00:00-00:00, 2647.0323,    0.0000, 2647.0323, 2647.0323,   37.8000,  122.5000,       NaN, 2
1905-09-15T00:00:00-00:00, 2639.0000,    0.0000, 2639.0000, 2639.0000,   37.8000,  122.5000,       NaN, 2
1905-10-15T00:00:00-00:00, 2648.3548,    0.0000, 2648.3548, 2648.3548,   37.8000,  122.5000,       NaN, 2
1905-11-15T00:00:00-00:00, 2669.4333,    0.0000, 2669.4333, 2669.4333,   37.8000,  122.5000,       NaN, 2
1905-12-15T00:00:00-00:00, 2584.1613,    0.0000, 2584.1613, 2584.1613,   37.8000,  122.5000,       NaN, 2
1906-01-15T00:00:00-00:00, 2648.9677,    0.0000, 2648.9677, 2648.9677,   37.8000,  122.5000,       NaN, 2
1906-02-15T00:00:00-00:00, 2707.5000,    0.0000, 2707.5000, 2707.5000,   37.8000,  122.5000,       NaN, 2
1906-03-15T00:00:00-00:00, 2721.7419,    0.0000, 2721.7419, 2721.7419,   37.8000,  122.5000,       NaN, 2
1906-04-15T00:00:00-00:00, 2608.3667,    0.0000, 2608.3667, 2608.3667,   37.8000,  122.5000,       NaN, 2
1906-05-15T00:00:00-00:00, 2578.0323,    0.0000, 2578.0323, 2578.0323,   37.8000,  122.5000,       NaN, 2
1906-06-15T00:00:00-00:00, 2591.4667,    0.0000, 2591.4667, 2591.4667,   37.8000,  122.5000,       NaN, 2
1906-07-15T00:00:00-00:00, 2644.2258,    0.0000, 2644.2258, 2644.2258,   37.8000,  122.5000,       NaN, 2
1906-08-15T00:00:00-00:00, 2682.4516,    0.0000, 2682.4516, 2682.4516,   37.8000,  122.5000,       NaN, 2
1906-09-15T00:00:00-00:00, 2632.8667,    0.0000, 2632.8667, 2632.8667,   37.8000,  122.5000,       NaN, 2
1906-10-15T00:00:00-00:00, 2576.5806,    0.0000, 2576.5806, 2576.5806,   37.8000,  122.5000,       NaN, 2
1906-11-15T00:00:00-00:00, 2530.2333,    0.0000, 2530.2333, 2530.2333,   37.8000,  122.5000,       NaN, 2
1906-12-15T00:00:00-00:00, 2628.4516,    0.0000, 2628.4516, 2628.4516,   37.8000,  122.5000,       NaN, 2
1907-01-15T00:00:00-00:00, 2677.8387,    0.0000, 2677.8387, 2677.8387,   37.8000,  122.5000,       NaN, 2
1907-02-15T00:00:00-00:00, 2659.1786,    0.0000, 2659.1786, 2659.1786,   37.8000,  122.5000,       NaN, 2
1907-03-15T00:00:00-00:00, 2723.6129,    0.0000, 2723.6129, 2723.6129,   37.8000,  122.5000,       NaN, 2
1907-04-15T00:00:00-00:00, 2642.1000,    0.0000, 2642.1000, 2642.1000,   37.8000,  122.5000,       NaN, 2
1907-05-15T00:00:00-00:00, 2608.7097,    0.0000, 2608.7097, 2608.7097,   37.8000,  122.5000,       NaN, 2
1907-06-15T00:00:00-00:00, 2633.4333,    0.0000, 2633.4333, 2633.4333,   37.8000,  122.5000,       NaN, 2
1907-07-15T00:00:00-00:00, 2674.5484,    0.0000, 2674.5484, 2674.5484,   37.8000,  122.5000,       NaN, 2
1907-08-15T00:00:00-00:00, 2710.3548,    0.0000, 2710.3548, 2710.3548,   37.8000,  122.5000,       NaN, 2
1907-09-15T00:00:00-00:00, 2666.5000,    0.0000, 2666.5000, 2666.5000,   37.8000,  122.5000,       NaN, 2
1907-10-15T00:00:00-00:00, 2670.4516,    0.0000, 2670.4516, 2670.4516,   37.8000,  122.5000,       NaN, 2
1907-11-15T00:00:00-00:00, 2586.0333,    0.0000, 2586.0333, 2586.0333,   37.8000,  122.5000,       NaN, 2
1907-12-15T00:00:00-00:00, 2600.0323,    0.0000, 2600.0323, 2600.0323,   37.8000,  122.5000,       NaN, 2
1908-01-15T00:00:00-00:00, 2651.1935,    0.0000, 2651.1935, 2651.1935,   37.8000,  122.5000,       NaN, 2
1908-02-15T00:00:00-00:00, 2590.1724,    0.0000, 2590.1724, 2590.1724,   37.8000,  122.5000,       NaN, 2
1908-03-15T00:00:00-00:00, 2546.0645,    0.0000, 2546.0645, 2546.0645,   37.8000,  122.5000,       NaN, 2
1908-04-15T00:00:00-00:00, 2546.6000,    0.0000, 2546.6000, 2546.6000,   37.8000,  122.5000,       NaN, 2
1908-05-15T00:00:00-00:00, 2489.3226,    0.0000, 2489.3226, 2489.3226,   37.8000,  122.5000,       NaN, 2
1908-06-15T00:00:00-00:00, 2540.3667,    0.0000, 2540.3667, 2540.3667,   37.8000,  122.5000,       NaN, 2
1908-07-15T00:00:00-00:00, 2623.1935,    0.0000, 2623.1935, 2623.1935,   37.8000,  122.5000,       NaN, 2
1908-08-15T00:00:00-00:00, 2609.7097,    0.0000, 2609.7097, 2609.7097,   37.8000,  122.5000,       NaN, 2
1908-09-15T00:00:00-00:00, 2609.1667,    0.0000, 2609.1667, 2609.1667,   37.8000,  122.5000,       NaN, 2
1908-10-15T00:00:00-00:00, 2565.0000,    0.0000, 2565.0000, 2565.0000,   37.8000,  122.5000,       NaN, 2
1908-11-15T00:00:00-00:00, 2546.8000,    0.0000, 2546.8000, 2546.8000,   37.8000,  122.5000,       NaN, 2
1908-12-15T00:00:00-00:00, 2544.9677,    0.0000, 2544.9677, 2544.9677,   37.8000,  122.5000,       NaN, 2
1909-01-15T00:00:00-00:00, 2733.0323,    0.0000, 2733.0323, 2733.0323,   37.8000,  122.5000,       NaN, 2
1909-02-15T00:00:00-00:00, 2692.5714,    0.0000, 2692.5714, 2692.5714,   37.8000,  122.5000,       NaN, 2
1909-03-15T00:00:00-00:00, 2568.7742,    0.0000, 2568.7742, 2568.7742,   37.8000,  122.5000,       NaN, 2
1909-04-15T00:00:00-00:00, 2504.6333,    0.0000, 2504.6333, 2504.6333,   37.8000,  122.5000,       NaN, 2
1909-05-15T00:00:00-00:00, 2508.7097,    0.0000, 2508.7097, 2508.7097,   37.8000,  122.5000,       NaN, 2
1909-06-15T00:00:00-00:00, 2556.4000,    0.0000, 2556.4000, 2556.4000,   37.8000,  122.5000,       NaN, 2
1909-07-15T00:00:00-00:00, 2560.5161,    0.0000, 2560.5161, 2560.5161,   37.8000,  122.5000,       NaN, 2
1909-08-15T00:00:00-00:00, 2573.9677,    0.0000, 2573.9677, 2573.9677,   37.8000,  122.5000,       NaN, 2
1909-09-15T00:00:00-00:00, 2604.6667,    0.0000, 2604.6667, 2604.6667,   37.8000,  122.5000,       NaN, 2
1909-10-15T00:00:00-00:00, 2583.9677,    0.0000, 2583.9677, 2583.9677,   37.8000,  122.5000,       NaN, 2
1909-11-15T00:00:00-00:00, 2520.3000,    0.0000, 2520.3000, 2520.3000,   37.8000,  122.5000,       NaN, 2
1909-12-15T00:00:00-00:00, 2648.8065,    0.0000, 2648.8065, 2648.8065,   37.8000,  122.5000,       NaN, 2
1910-01-15T00:00:00-00:00, 2581.8387,    0.0000, 2581.8387, 2581.8387,   37.8000,  122.5000,       NaN, 2
1910-02-15T00:00:00-00:00, 2515.3571,    0.0000, 2515.3571, 2515.3571,   37.8000,  122.5000,       NaN, 2
1910-03-15T00:00:00-00:00, 2589.3548,    0.0000, 2589.3548, 2589.3548,   37.8000,  122.5000,       NaN, 2
1910-04-15T00:00:00-00:00, 2527.6333,    0.0000, 2527.6333, 2527.6333,   37.8000,  122.5000,       NaN, 2
1910-05-15T00:00:00-00:00, 2520.9677,    0.0000, 2520.9677, 2520.9677,   37.8000,  122.5000,       NaN, 2
1910-06-15T00:00:00-00:00, 2553.9000,    0.0000, 2553.9000, 2553.9000,   37.8000,  122.5000,       NaN, 2
1910-07-15T00:00:00-00:00, 2617.2903,    0.0000, 2617.2903, 2617.2903,   37.8000,  122.5000,       NaN, 2
1910-08-15T00:00:00-00:00, 2621.6129,    0.0000, 2621.6129, 2621.6129,   37.8000,  122.5000,       NaN, 2
1910-09-15T00:00:00-00:00, 2620.8333,    0.0000, 2620.8333, 2620.8333,   37.8000,  122.5000,       NaN, 2
1910-10-15T00:00:00-00:00, 2606.0968,    0.0000, 2606.0968, 2606.0968,   37.8000,  122.5000,       NaN, 2
1910-11-15T00:00:00-00:00, 2568.6333,    0.0000, 2568.6333, 2568.6333,   37.8000,  122.5000,       NaN, 2
1910-12-15T00:00:00-00:00, 2561.8387,    0.0000, 2561.8387, 2561.8387,   37.8000,  122.5000,       NaN, 2
1911-01-15T00:00:00-00:00, 2643.1290,    0.0000, 2643.1290, 2643.1290,   37.8000,  122.5000,       NaN, 2
1911-02-15T00:00:00-00:00, 2663.6429,    0.0000, 2663.6429, 2663.6429,   37.8000,  122.5000,       NaN, 2
1911-03-15T00:00:00-00:00, 2674.6774,    0.0000, 2674.6774, 2674.6774,   37.8000,  122.5000,       NaN, 2
1911-04-15T00:00:00-00:00, 2580.6000,    0.0000, 2580.6000, 2580.6000,   37.8000,  122.5000,       NaN, 2
1911-05-15T00:00:00-00:00, 2553.7097,    0.0000, 2553.7097, 2553.7097,   37.8000,  122.5000,       NaN, 2
1911-06-15T00:00:00-00:00, 2610.2333,    0.0000, 2610.2333, 2610.2333,   37.8000,  122.5000,       NaN, 2
1911-07-15T00:00:00-00:00, 2651.9355,    0.0000, 2651.9355, 2651.9355,   37.8000,  122.5000,       NaN, 2
1911-08-15T00:00:00-00:00, 2612.0968,    0.0000, 2612.0968, 2612.0968,   37.8000,  122.5000,       NaN, 2
1911-09-15T00:00:00-00:00, 2665.7333,    0.0000, 2665.7333, 2665.7333,   37.8000,  122.5000,       NaN, 2
1911-10-15T00:00:00-00:00, 2700.4516,    0.0000, 2700.4516, 2700.4516,   37.8000,  122.5000,       NaN, 2
1911-11-15T00:00:00-00:00, 2637.2333,    0.0000, 2637.2333, 2637.2333,   37.8000,  122.5000,       NaN, 2
1911-12-15T00:00:00-00:00, 2634.1935,    0.0000, 2634.1935, 2634.1935,   37.8000,  122.5000,       NaN, 2
1912-01-15T00:00:00-00:00, 2660.7419,    0.0000, 2660.7419, 2660.7419,   37.8000,  122.5000,       NaN, 2
1912-02-15T00:00:00-00:00, 2521.8966,    0.0000, 2521.8966, 2521.8966,   37.8000,  122.5000,       NaN, 2
1912-03-15T00:00:00-00:00, 2636.8065,    0.0000, 2636.8065, 2636.8065,   37.8000,  122.5000,       NaN, 2
1912-04-15T00:00:00-00:00, 2545.3333,    0.0000, 2545.3333, 2545.3333,   37.8000,  122.5000,       NaN, 2
1912-05-15T00:00:00-00:00, 2562.4194,    0.0000, 2562.4194, 2562.4194,   37.8000,  122.5000,       NaN, 2
1912-06-15T00:00:00-00:00, 2603.5333,    0.0000, 2603.5333, 2603.5333,   37.8000,  122.5000,       NaN, 2
1912-07-15T00:00:00-00:00, 2606.8710,    0.0000, 2606.8710, 2606.8710,   37.8000,  122.5000,       NaN, 2
1912-08-15T00:00:00-00:00, 2587.1935,    0.0000, 2587.1935, 2587.1935,   37.8000,  122.5000,       NaN, 2
1912-09-15T00:00:00-00:00, 2615.8667,    0.0000, 2615.8667, 2615.8667,   37.8000,  122.5000,       NaN, 2
1912-10-15T00:00:00-00:00, 2611.6774,    0.0000, 2611.6774, 2611.6774,   37.8000,  122.5000,       NaN, 2
1912-11-15T00:00:00-00:00, 2586.7333,    0.0000, 2586.7333, 2586.7333,   37.8000,  122.5000,       NaN, 2
1912-12-15T00:00:00-00:00, 2527.1613,    0.0000, 2527.1613, 2527.1613,   37.8000,  122.5000,       NaN, 2
1913-01-15T00:00:00-00:00, 2558.7742,    0.0000, 2558.7742, 2558.7742,   37.8000,  122.5000,       NaN, 2
1913-02-15T00:00:00-00:00, 2600.0714,    0.0000, 2600.0714, 2600.0714,   37.8000,  122.5000,       NaN, 2
1913-03-15T00:00:00-00:00, 2502.6774,    0.0000, 2502.6774, 2502.6774,   37.8000,  122.5000,       NaN, 2
1913-04-15T00:00:00-00:00, 2531.6667,    0.0000, 2531.6667, 2531.6667,   37.8000,  122.5000,       NaN, 2
1913-05-15T00:00:00-00:00, 2536.1613,    0.0000, 2536.1613, 2536.1613,   37.8000,  122.5000,       NaN, 2
1913-06-15T00:00:00-00:00, 2598.0333,    0.0000, 2598.0333, 2598.0333,   37.8000,  122.5000,       NaN, 2
1913-07-15T00:00:00-00:00, 2644.7742,    0.0000, 2644.7742, 2644.7742,   37.8000,  122.5000,       NaN, 2
1913-08-15T00:00:00-00:00, 2660.9032,    0.0000, 2660.9032, 2660.9032,   37.8000,  122.5000,       NaN, 2
1913-09-15T00:00:00-00:00, 2674.4333,    0.0000, 2674.4333, 2674.4333,   37.8000,  122.5000,       NaN, 2
1913-10-15T00:00:00-00:00, 2600.3548,    0.0000, 2600.3548, 2600.3548,   37.8000,  122.5000,       NaN, 2
