time,vwnd,nobs,stdev
1996-01-01T00:00:00Z, 1.535967,734,5.9389
1996-02-01T00:00:00Z, 2.437861,692,6.4449
1996-03-01T00:00:00Z,-0.367297,740,4.9708
1996-04-01T00:00:00Z, 4.054381,719,5.5246
1996-05-01T00:00:00Z,-2.340872,734,4.7719
1996-06-01T00:00:00Z,-3.301697,707,4.5896
1996-07-01T00:00:00Z,-3.960352,739,4.1059
1996-08-01T00:00:00Z,-1.444195,267,2.5161
1997-01-01T00:00:00Z, 1.692525,495,4.5031
1997-09-01T00:00:00Z, 1.426071,537,5.5602
1997-10-01T00:00:00Z, 0.795955,717,7.6936
1997-11-01T00:00:00Z, 3.759064,684,4.8431
1997-12-01T00:00:00Z, 1.757143,728,5.3293
1998-01-01T00:00:00Z, 4.790244,369,5.6726
1998-05-01T00:00:00Z,-1.719134,716,4.6791
1998-06-01T00:00:00Z,-4.113853,693,3.3690
1998-07-01T00:00:00Z,-2.712311,528,4.8751
1998-08-01T00:00:00Z,-5.842927,205,2.5753
1998-09-01T00:00:00Z,-3.689130,690,4.8656
1998-10-01T00:00:00Z, 1.785020,741,5.3678
1998-11-01T00:00:00Z, 6.494678,714,5.6707
1998-12-01T00:00:00Z, 3.468947,731,7.8347
1999-01-01T00:00:00Z, 3.580676,740,6.4189
1999-02-01T00:00:00Z, 8.036128,656,6.1536
1999-03-01T00:00:00Z, 4.807360,625,6.4027
1999-04-01T00:00:00Z,-3.112254,710,5.9761
1999-05-01T00:00:00Z,-1.645087,743,5.8047
1999-06-01T00:00:00Z,-1.840252,636,3.6238
1999-07-01T00:00:00Z,-3.648660,709,4.5430
1999-08-01T00:00:00Z,-1.760959,730,4.1026
1999-09-01T00:00:00Z,-4.651003,598,4.7465
1999-10-01T00:00:00Z,-0.597683,518,6.6278
1999-11-01T00:00:00Z, 5.391176,680,6.0203
1999-12-01T00:00:00Z, 2.460916,742,5.8250
2000-01-01T00:00:00Z, 2.879367,727,5.1458
2000-02-01T00:00:00Z, 2.807547,689,5.5431
2000-03-01T00:00:00Z, 0.360516,737,6.1185
2000-04-01T00:00:00Z,-0.084290,662,5.4376
2000-05-01T00:00:00Z,-0.274684,711,4.6389
2000-06-01T00:00:00Z,-3.726360,717,6.2576
2000-07-01T00:00:00Z,-2.477297,740,4.1004
2000-08-01T00:00:00Z,-3.368059,742,3.8606
2000-09-01T00:00:00Z,-0.921280,719,4.9477
2000-10-01T00:00:00Z, 0.405722,734,5.7055
2000-11-01T00:00:00Z, 0.083168,303,2.4683
2001-02-01T00:00:00Z,-0.191139,316,6.3264
2001-03-01T00:00:00Z,-0.378919,740,5.8947
2001-04-01T00:00:00Z, 0.737709,716,5.3658
2001-05-01T00:00:00Z,-3.624092,743,5.5108
2001-06-01T00:00:00Z,-2.759078,716,4.8507
2001-07-01T00:00:00Z,-4.918977,743,3.7767
2001-08-01T00:00:00Z,-0.780650,739,5.3341
2001-09-01T00:00:00Z,-2.518575,716,4.6945
2001-10-01T00:00:00Z,-0.912125,734,5.4799
2001-11-01T00:00:00Z, 4.112763,713,6.5516
2002-02-01T00:00:00Z, 0.990313,671,6.9214
2002-03-01T00:00:00Z,-0.104435,744,6.3530
2002-04-01T00:00:00Z,-1.857143,700,6.9336
2002-05-01T00:00:00Z,-1.938608,733,5.3154
2002-06-01T00:00:00Z,-1.554039,718,5.7128
2002-07-01T00:00:00Z,-3.537627,691,4.0603
2002-08-01T00:00:00Z,-2.909973,742,2.6600
2002-09-01T00:00:00Z,-2.563649,718,4.3727
2002-10-01T00:00:00Z,-2.074623,729,3.8950
2002-11-01T00:00:00Z, 2.441538,715,5.5978
2002-12-01T00:00:00Z, 5.192857,742,6.4526
2003-01-01T00:00:00Z, 4.589488,742,5.9805
2003-02-01T00:00:00Z,-1.016269,670,5.4500
2003-03-01T00:00:00Z, 4.627126,741,6.1980
2003-04-01T00:00:00Z, 2.935097,718,5.3287
2003-05-01T00:00:00Z,-2.649194,744,4.2935
2003-06-01T00:00:00Z,-3.996523,719,5.4013
2003-07-01T00:00:00Z,-3.902294,741,4.5877
2003-08-01T00:00:00Z,-2.412027,740,4.2824
2003-09-01T00:00:00Z,-1.869425,713,5.3245
2003-10-01T00:00:00Z, 1.230148,743,6.6733
2003-11-01T00:00:00Z, 1.895271,719,5.8776
2003-12-01T00:00:00Z, 4.671739,368,5.2545
2004-01-01T00:00:00Z, 3.428312,385,5.8435
2004-02-01T00:00:00Z, 2.592219,694,6.0387
2004-03-01T00:00:00Z,-0.115612,743,6.2122
2004-04-01T00:00:00Z,-1.285933,718,6.5567
2004-05-01T00:00:00Z,-0.917814,741,4.1479
2004-06-01T00:00:00Z,-2.980223,718,4.9996
2004-07-01T00:00:00Z,-3.062382,739,4.2748
2004-08-01T00:00:00Z,-1.689785,744,5.2706
2004-09-01T00:00:00Z,-1.716389,720,4.5693
2004-10-01T00:00:00Z, 0.553763,744,6.0527
2004-11-01T00:00:00Z,-0.385774,717,5.7287
2004-12-01T00:00:00Z, 2.255172,174,7.5579
2005-04-01T00:00:00Z,-0.321094,384,6.1883
2005-05-01T00:00:00Z, 1.256317,744,5.7024
2005-06-01T00:00:00Z,-2.280529,719,5.4656
2005-07-01T00:00:00Z,-4.233065,744,5.5788
2005-08-01T00:00:00Z,-4.300941,744,3.8478
2005-09-01T00:00:00Z,-3.007083,720,3.9912
2005-10-01T00:00:00Z, 3.455930,742,4.6731
2005-11-01T00:00:00Z, 1.146592,719,5.3339
2005-12-01T00:00:00Z, 3.545749,741,5.9560
2006-01-01T00:00:00Z, 6.284409,744,6.3061
2006-02-01T00:00:00Z,-0.227232,672,5.7378
2006-03-01T00:00:00Z, 5.313298,376,5.6857
2006-08-01T00:00:00Z,-4.866364,550,3.2993
2006-09-01T00:00:00Z,-2.405323,526,4.8318
2006-10-01T00:00:00Z,-2.599730,742,3.7200
2006-11-01T00:00:00Z, 5.921389,720,6.4094
2006-12-01T00:00:00Z, 3.766801,744,6.4034
2007-01-01T00:00:00Z, 1.256797,743,5.0896
2007-02-01T00:00:00Z, 4.288209,670,4.7343
2007-03-01T00:00:00Z, 2.198372,737,5.7314
2007-04-01T00:00:00Z, 0.688811,715,5.3323
2007-05-01T00:00:00Z,-3.941081,740,5.4853
2007-06-01T00:00:00Z,-1.159497,716,5.2812
2007-07-01T00:00:00Z,-1.219459,740,7.0172
2007-08-01T00:00:00Z,-2.450875,743,4.5377
2007-09-01T00:00:00Z,-1.815342,717,5.4396
2007-10-01T00:00:00Z, 1.502561,742,6.4104
2007-11-01T00:00:00Z, 0.159414,717,6.3997
2008-03-01T00:00:00Z, 2.001122,624,5.0644
2008-04-01T00:00:00Z,-0.308774,718,5.2927
2008-05-01T00:00:00Z,-3.028398,743,4.3569
2008-06-01T00:00:00Z,-3.069583,720,5.0807
2008-07-01T00:00:00Z,-3.359379,741,4.9761
2008-08-01T00:00:00Z,-1.565768,742,5.5719
2008-09-01T00:00:00Z,-2.855989,718,5.1223
2008-10-01T00:00:00Z,-0.189879,741,6.0908
2008-11-01T00:00:00Z, 2.951464,717,5.8193
2008-12-01T00:00:00Z, 1.415172,725,5.9627
2009-01-01T00:00:00Z, 0.503499,743,5.6939
2009-02-01T00:00:00Z, 1.251570,669,5.1161
2009-03-01T00:00:00Z, 1.347645,743,6.0118
2009-04-01T00:00:00Z,-1.941864,719,5.8844
2009-05-01T00:00:00Z,-1.868683,744,6.7236
2009-06-01T00:00:00Z,-2.304312,719,4.8855
2009-07-01T00:00:00Z,-3.036022,744,4.2815
2009-08-01T00:00:00Z,-1.911876,741,4.0493
2009-09-01T00:00:00Z,-0.803338,719,5.3196
2009-10-01T00:00:00Z, 1.107827,741,6.0190
2009-11-01T00:00:00Z, 4.640280,715,7.1393
2009-12-01T00:00:00Z, 1.782907,743,6.0446
2010-01-01T00:00:00Z, 6.515332,737,5.6170
2010-02-01T00:00:00Z, 4.212257,669,5.4228
2010-03-01T00:00:00Z, 2.573450,742,6.8540
2010-04-01T00:00:00Z, 0.962083,720,6.7333
2010-05-01T00:00:00Z,-0.711425,744,5.6381
2010-06-01T00:00:00Z,-3.367083,720,5.0512
2010-07-01T00:00:00Z,-5.545833,744,3.9120
2010-08-01T00:00:00Z,-3.139378,739,3.8674
2010-09-01T00:00:00Z, 0.173853,719,5.3662
2010-10-01T00:00:00Z, 1.218011,744,6.9130
2010-11-01T00:00:00Z, 2.111544,719,6.4679
2010-12-01T00:00:00Z, 5.536707,741,6.3193
2011-01-01T00:00:00Z, 2.071371,744,5.3459
2011-02-01T00:00:00Z, 0.651190,672,6.0202
2011-03-01T00:00:00Z, 6.115655,741,5.5513
2011-04-01T00:00:00Z,-0.196234,717,6.1196
2011-05-01T00:00:00Z,-1.690924,595,4.3886
2011-07-01T00:00:00Z,-2.310628,621,4.4987
2011-08-01T00:00:00Z,-3.094892,744,3.2004
2011-09-01T00:00:00Z,-0.333472,720,5.6775
2011-10-01T00:00:00Z, 0.197305,742,6.1355
2011-11-01T00:00:00Z, 2.509804,714,6.5110
2011-12-01T00:00:00Z,-0.705645,744,6.5672
2012-01-01T00:00:00Z, 3.334959,738,6.3476
2012-02-01T00:00:00Z, 2.393391,696,4.7929
2012-08-01T00:00:00Z,-1.903526,624,5.5894
2012-09-01T00:00:00Z,-2.841250,720,4.6990
2012-10-01T00:00:00Z, 2.538828,734,6.4260
2012-11-01T00:00:00Z, 4.907293,713,6.5342
2012-12-01T00:00:00Z, 4.450270,742,6.3851
2013-01-01T00:00:00Z, 0.568910,743,5.0255
2013-02-01T00:00:00Z, 0.696577,672,5.6193
2013-03-01T00:00:00Z, 0.637012,743,5.2515
2013-04-01T00:00:00Z,-1.784540,718,5.5327
2013-05-01T00:00:00Z, 0.115457,744,5.9603
2013-06-01T00:00:00Z,-1.300000,719,6.0383
2013-07-01T00:00:00Z,-6.163844,744,3.2651
2013-08-01T00:00:00Z,-0.889744,741,4.8121
2013-09-01T00:00:00Z, 1.197619,714,5.6043
2013-10-01T00:00:00Z,-3.436425,744,4.4118
2013-11-01T00:00:00Z, 0.540334,719,5.6961
2013-12-01T00:00:00Z,-0.691532,744,4.5429
2014-01-01T00:00:00Z, 0.932436,743,4.8051
2014-02-01T00:00:00Z, 2.647619,672,5.2891
2014-03-01T00:00:00Z, 2.592588,742,6.6949
2014-04-01T00:00:00Z, 0.266571,700,5.7338
2014-05-01T00:00:00Z,-0.800138,725,4.6417
2014-06-01T00:00:00Z,-3.192639,720,3.9336
2014-07-01T00:00:00Z,-3.631048,744,3.1929
2014-08-01T00:00:00Z,-2.612097,744,3.1059
2014-09-01T00:00:00Z,-0.269306,720,5.2775
2014-10-01T00:00:00Z, 2.255969,645,5.5816
2015-04-01T00:00:00Z,-1.200000,228,5.5811
2015-05-01T00:00:00Z,-5.485948,733,3.0732
2015-06-01T00:00:00Z,-5.372958,710,4.7199
2015-07-01T00:00:00Z,-2.684175,733,5.2021
2015-08-01T00:00:00Z,-2.147051,729,5.2942
2015-09-01T00:00:00Z,-2.055650,708,5.5249
2015-10-01T00:00:00Z, 1.553962,732,5.6359
2015-11-01T00:00:00Z, 1.762762,717,6.4851
2015-12-01T00:00:00Z, 4.511036,743,7.5123
2016-01-01T00:00:00Z, 5.756065,742,4.9587
2016-02-01T00:00:00Z, 4.747338,695,4.6499
2016-03-01T00:00:00Z, 4.004441,743,6.5542
2016-04-01T00:00:00Z,-0.914485,718,5.2481
2016-05-01T00:00:00Z,-4.984580,441,4.8653
2016-07-01T00:00:00Z,-4.640673,327,4.6719
2016-08-01T00:00:00Z,-3.127989,736,5.0247
2016-09-01T00:00:00Z,-2.367787,714,4.8987
2016-10-01T00:00:00Z, 6.344959,734,5.1950
2016-11-01T00:00:00Z, 6.098597,713,5.4033
2016-12-01T00:00:00Z, 1.102561,742,5.4079
2017-01-01T00:00:00Z, 3.027591,743,6.0535
2017-02-01T00:00:00Z, 2.481696,672,6.3881
2017-03-01T00:00:00Z, 4.631309,741,5.6926
2017-04-01T00:00:00Z, 3.310709,719,6.2043
2017-05-01T00:00:00Z,-2.781092,714,5.3240
2017-06-01T00:00:00Z,-1.824965,717,6.3447
2017-07-01T00:00:00Z,-4.437500,2096,4.0341
2017-08-01T00:00:00Z,-2.866480,4457,3.7295
2017-09-01T00:00:00Z,-1.119847,4318,4.2832
2017-10-01T00:00:00Z,-0.978221,4463,5.6349
2017-11-01T00:00:00Z, 5.368782,4318,5.2740
2017-12-01T00:00:00Z, 0.656871,4461,4.6916
2018-01-01T00:00:00Z, 5.116210,4454,5.2995
2018-02-01T00:00:00Z,-1.271624,4028,5.0650
2018-03-01T00:00:00Z, 1.411701,4461,5.7750
2018-04-01T00:00:00Z, 1.157113,4316,6.3045
2018-05-01T00:00:00Z,-3.298093,4457,4.5440
2018-06-01T00:00:00Z,-2.563441,4319,4.6309
2018-07-01T00:00:00Z,-3.672149,4463,4.3096
2018-08-01T00:00:00Z,-2.292430,4452,3.5491
2018-09-01T00:00:00Z,-0.827403,4317,5.6161
2018-10-01T00:00:00Z,-0.136755,4462,5.6086
2018-11-01T00:00:00Z, 1.139071,4305,5.4016
2018-12-01T00:00:00Z, 3.633785,4351,6.1999
2019-01-01T00:00:00Z, 2.166371,4398,5.6383
2019-02-01T00:00:00Z, 0.101591,4022,5.4625
2019-03-01T00:00:00Z,-0.195299,4403,4.7829
2019-04-01T00:00:00Z,-0.961204,4320,6.2086
2019-05-01T00:00:00Z,-3.032534,4463,5.5961
2019-06-01T00:00:00Z,-4.513800,4029,4.5809
2019-07-01T00:00:00Z,-2.810832,4459,4.4075
2019-08-01T00:00:00Z,-2.032344,4449,4.9002
2019-09-01T00:00:00Z,-0.239176,4319,4.8916
2019-10-01T00:00:00Z,-1.332197,4460,5.7301
2019-11-01T00:00:00Z,-1.482444,4255,5.2818
2019-12-01T00:00:00Z, 3.092583,4463,5.0638
2020-01-01T00:00:00Z, 5.851480,4458,6.0259
2020-02-01T00:00:00Z,-1.545319,4166,4.7806
2020-03-01T00:00:00Z,-0.850943,4401,5.4767
2020-04-01T00:00:00Z,-2.112106,4320,5.2402
2020-05-01T00:00:00Z,-0.288617,4410,5.7142
2020-06-01T00:00:00Z,-2.886012,4318,5.0451
2020-07-01T00:00:00Z,-4.433030,4181,3.3176
2020-08-01T00:00:00Z,-3.205938,4463,4.8343
2020-09-01T00:00:00Z, 0.255175,4319,4.8541
2020-10-01T00:00:00Z,-2.688521,4443,4.9977
2020-11-01T00:00:00Z, 2.233632,4136,6.0594
2020-12-01T00:00:00Z, 3.198700,4462,5.5767
2021-01-01T00:00:00Z, 3.691823,4464,7.1932
2021-02-01T00:00:00Z, 0.204177,4022,5.2870
2021-03-01T00:00:00Z, 0.434057,3500,6.8593
2021-04-01T00:00:00Z,-3.263934,4306,4.8626
2021-05-01T00:00:00Z,-3.782588,4313,5.0227
2021-06-01T00:00:00Z,-4.873200,500,2.2980
